L1,L2,L3,Charge,DOI,Partition Coef logP,Cell Lines ,Localisation,Incubation Time (hours),IC50 (μM)
C12=CC=C3C(N=CC=C3C4=CC=CC=C4)=C1N=CC=C2C5=CC=CC=C5,C12=CC=C3C(N=CC=C3C4=CC=CC=C4)=C1N=CC=C2C5=CC=CC=C5,O=[N+](C1=NC=CN1CCCCCCC2=CC=NC(C3=NC=CC=C3)=C2)[O-],2,10.1016/j.ejps.2017.01.020,,PANC-1,mitochondria,24,3.300
C12=CC=C3C(N=CC=C3C4=CC=CC=C4)=C1N=CC=C2C5=CC=CC=C5,C12=CC=C3C(N=CC=C3C4=CC=CC=C4)=C1N=CC=C2C5=CC=CC=C5,O=[N+](C1=NC=CN1CCCCCCC2=CC=NC(C3=NC=CC=C3)=C2)[O-],2,10.1016/j.ejps.2017.01.020,,HaCat,mitochondria,24,5.00
C12=CC=C3C(N=CC=C3C4=CC=CC=C4)=C1N=CC=C2C5=CC=CC=C5,C12=CC=C3C(N=CC=C3C4=CC=CC=C4)=C1N=CC=C2C5=CC=CC=C5,O=[N+](C1=NC=CN1CCCCCCC2=CC=NC(C3=NC=CC=C3)=C2)[O-],2,10.1016/j.ejps.2017.01.020,,PANC-1,mitochondria,72,2.40
C12=CC=C3C(N=CC=C3C4=CC=CC=C4)=C1N=CC=C2C5=CC=CC=C5,C12=CC=C3C(N=CC=C3C4=CC=CC=C4)=C1N=CC=C2C5=CC=CC=C5,O=[N+](C1=NC=CN1CCCCCCC2=CC=NC(C3=NC=CC=C3)=C2)[O-],2,10.1016/j.ejps.2017.01.020,,HaCat,mitochondria,72,6.100
C12=CC=C3C(N=CC=C3C4=CC=CC=C4)=C1N=CC=C2C5=CC=CC=C5,C12=CC=C3C(N=CC=C3C4=CC=CC=C4)=C1N=CC=C2C5=CC=CC=C5,C1(C2=NC=CC=C2)=CC=CC=N1,2,10.1021/acs.jmedchem.2c00580,,A375,,24,9.70
C12=CC=C3C(N=CC=C3C4=CC=CC=C4)=C1N=CC=C2C5=CC=CC=C5,C12=CC=C3C(N=CC=C3C4=CC=CC=C4)=C1N=CC=C2C5=CC=CC=C5,C1(C2=NC=CC=C2)=CC=CC=N1,2,10.1021/acs.jmedchem.2c00580,,A2058,,24,4.90
C12=CC=C3C(N=CC=C3C4=CC=CC=C4)=C1N=CC=C2C5=CC=CC=C5,C12=CC=C3C(N=CC=C3C4=CC=CC=C4)=C1N=CC=C2C5=CC=CC=C5,C1(C2=NC=CC=C2)=CC=CC=N1,2,10.1021/acs.jmedchem.2c00580,,MCF.7,,24,3.90
C12=CC=C3C(N=CC=C3C4=CC=CC=C4)=C1N=CC=C2C5=CC=CC=C5,C12=CC=C3C(N=CC=C3C4=CC=CC=C4)=C1N=CC=C2C5=CC=CC=C5,C1(C2=NC=CC=C2)=CC=CC=N1,2,10.1021/acs.jmedchem.2c00580,,MDA-MB-231,,24,0.8
C12=CC=C3C(N=CC=C3C4=CC=CC=C4)=C1N=CC=C2C5=CC=CC=C5,C12=CC=C3C(N=CC=C3C4=CC=CC=C4)=C1N=CC=C2C5=CC=CC=C5,C1(C2=NC=CC=C2)=CC=CC=N1,2,10.1021/acs.jmedchem.2c00580,,HaCat,,24,22.0
C12=CC=C3C(N=CC=C3C4=CC=CC=C4)=C1N=CC=C2C5=CC=CC=C5,C12=CC=C3C(N=CC=C3C4=CC=CC=C4)=C1N=CC=C2C5=CC=CC=C5,O=[N+](C1=NC=CN1CCCC2=CC=NC(C3=NC=CC=C3)=C2)[O-],2,10.1021/acs.jmedchem.2c00580,,A375,,24,11.200
C12=CC=C3C(N=CC=C3C4=CC=CC=C4)=C1N=CC=C2C5=CC=CC=C5,C12=CC=C3C(N=CC=C3C4=CC=CC=C4)=C1N=CC=C2C5=CC=CC=C5,O=[N+](C1=NC=CN1CCCC2=CC=NC(C3=NC=CC=C3)=C2)[O-],2,10.1021/acs.jmedchem.2c00580,,A2058,,24,10.80
C12=CC=C3C(N=CC=C3C4=CC=CC=C4)=C1N=CC=C2C5=CC=CC=C5,C12=CC=C3C(N=CC=C3C4=CC=CC=C4)=C1N=CC=C2C5=CC=CC=C5,O=[N+](C1=NC=CN1CCCC2=CC=NC(C3=NC=CC=C3)=C2)[O-],2,10.1021/acs.jmedchem.2c00580,,MCF.7,,24,13.0
C12=CC=C3C(N=CC=C3C4=CC=CC=C4)=C1N=CC=C2C5=CC=CC=C5,C12=CC=C3C(N=CC=C3C4=CC=CC=C4)=C1N=CC=C2C5=CC=CC=C5,O=[N+](C1=NC=CN1CCCC2=CC=NC(C3=NC=CC=C3)=C2)[O-],2,10.1021/acs.jmedchem.2c00580,,MDA-MB-231,,24,3.80
C12=CC=C3C(N=CC=C3C4=CC=CC=C4)=C1N=CC=C2C5=CC=CC=C5,C12=CC=C3C(N=CC=C3C4=CC=CC=C4)=C1N=CC=C2C5=CC=CC=C5,O=[N+](C1=NC=CN1CCCC2=CC=NC(C3=NC=CC=C3)=C2)[O-],2,10.1021/acs.jmedchem.2c00580,,HaCat,,24,19.0
C12=CC=C3C(N=CC=C3C4=CC=CC=C4)=C1N=CC=C2C5=CC=CC=C5,C12=CC=C3C(N=CC=C3C4=CC=CC=C4)=C1N=CC=C2C5=CC=CC=C5,CC1=CC(C2=CC(CCC#CC3=CN=C(/C=N/NC(N)=O)C=C3)=CC=N2)=NC=C1,2,10.1021/acs.jmedchem.2c00580,,A375,,24,15.0
C12=CC=C3C(N=CC=C3C4=CC=CC=C4)=C1N=CC=C2C5=CC=CC=C5,C12=CC=C3C(N=CC=C3C4=CC=CC=C4)=C1N=CC=C2C5=CC=CC=C5,CC1=CC(C2=CC(CCC#CC3=CN=C(/C=N/NC(N)=O)C=C3)=CC=N2)=NC=C1,2,10.1021/acs.jmedchem.2c00580,,A2058,,24,4.70
C12=CC=C3C(N=CC=C3C4=CC=CC=C4)=C1N=CC=C2C5=CC=CC=C5,C12=CC=C3C(N=CC=C3C4=CC=CC=C4)=C1N=CC=C2C5=CC=CC=C5,CC1=CC(C2=CC(CCC#CC3=CN=C(/C=N/NC(N)=O)C=C3)=CC=N2)=NC=C1,2,10.1021/acs.jmedchem.2c00580,,MCF.7,,24,13.100
C12=CC=C3C(N=CC=C3C4=CC=CC=C4)=C1N=CC=C2C5=CC=CC=C5,C12=CC=C3C(N=CC=C3C4=CC=CC=C4)=C1N=CC=C2C5=CC=CC=C5,CC1=CC(C2=CC(CCC#CC3=CN=C(/C=N/NC(N)=O)C=C3)=CC=N2)=NC=C1,2,10.1021/acs.jmedchem.2c00580,,MDA-MB-231,,24,1.80
C12=CC=C3C(N=CC=C3C4=CC=CC=C4)=C1N=CC=C2C5=CC=CC=C5,C12=CC=C3C(N=CC=C3C4=CC=CC=C4)=C1N=CC=C2C5=CC=CC=C5,CC1=CC(C2=CC(CCC#CC3=CN=C(/C=N/NC(N)=O)C=C3)=CC=N2)=NC=C1,2,10.1021/acs.jmedchem.2c00580,,HaCat,,24,27.70
C1(C2=NC=CC=C2C3=C4N=C5C(C=C6C([C@H]7C8=C(C=CC=C8)[C@@H]6C9=CC=CC=C79)=C5)=N3)=C4C=CC=N1,C1(C2=NC=CC=C2C3=C4N=C5C(C=C6C([C@H]7C8=C(C=CC=C8)[C@@H]6C9=CC=CC=C79)=C5)=N3)=C4C=CC=N1,C1(C2=NC=CC=C2)=CC=CC=N1,2,10.1039/C7NJ00738H,,HeLa,,48,>60
C1(C2=NC=CC=C2C3=C4N=C5C(C=C6C([C@H]7C8=C(C=CC=C8)[C@@H]6C9=CC=CC=C79)=C5)=N3)=C4C=CC=N1,C1(C2=NC=CC=C2C3=C4N=C5C(C=C6C([C@H]7C8=C(C=CC=C8)[C@@H]6C9=CC=CC=C79)=C5)=N3)=C4C=CC=N1,C12=CC=C3C(N=CC=C3)=C1N=CC=C2,2,10.1039/C7NJ00738H,,HeLa,,48,>60
C1(C2=NC=CC=C2C3=C4N=C5C(C=C6C([C@H]7C8=C(C=CC=C8)[C@@H]6C9=CC=CC=C79)=C5)=N3)=C4C=CC=N1,C1(C2=NC=CC=C2C3=C4N=C5C(C=C6C([C@H]7C8=C(C=CC=C8)[C@@H]6C9=CC=CC=C79)=C5)=N3)=C4C=CC=N1,C1(C2=NC=CC=C2C3=C4N=C5C(C=CC=C5)=N3)=C4C=CC=N1,2,10.1039/C7NJ00738H,,HeLa,,48,>60
C1(C2=NC=CC=C2C3=C4N=C5C(C=C6C([C@H]7C8=C(C=CC=C8)[C@@H]6C9=CC=CC=C79)=C5)=N3)=C4C=CC=N1,C1(C2=NC=CC=C2C3=C4N=C5C(C=C6C([C@H]7C8=C(C=CC=C8)[C@@H]6C9=CC=CC=C79)=C5)=N3)=C4C=CC=N1,C1(C2=NC=CC=C2C3=C4N=C5C(C=C6C([C@H]7C8=C(C=CC=C8)[C@@H]6C9=CC=CC=C79)=C5)=N3)=C4C=CC=N1,2,10.1039/C7NJ00738H,,HeLa,,48,>60
C1(C2=NC=CC=C2)=CC=CC=N1,C1(C2=NC=CC=C2)=CC=CC=N1,NC1=CC=CC(C2=NC3=C4C(N=CC=C4)=C5C(C=CC=N5)=C3N2)=C1,2,10.1016/j.ejmech.2009.10.043,,BEL.7402,,48,87.00
C1(C2=NC=CC=C2)=CC=CC=N1,C1(C2=NC=CC=C2)=CC=CC=N1,NC1=CC=CC(C2=NC3=C4C(N=CC=C4)=C5C(C=CC=N5)=C3N2)=C1,2,10.1016/j.ejmech.2009.10.043,,C-6,,48,31.31
C1(C2=NC=CC=C2)=CC=CC=N1,C1(C2=NC=CC=C2)=CC=CC=N1,NC1=CC=CC(C2=NC3=C4C(N=CC=C4)=C5C(C=CC=N5)=C3N2)=C1,2,10.1016/j.ejmech.2009.10.043,,HepG2,,48,41.06
C1(C2=NC=CC=C2)=CC=CC=N1,C1(C2=NC=CC=C2)=CC=CC=N1,NC1=CC=CC(C2=NC3=C4C(N=CC=C4)=C5C(C=CC=N5)=C3N2)=C1,2,10.1016/j.ejmech.2009.10.043,,MCF.7,,48,28.60
C1(C2=NC=CC=C2)=CC=CC=N1,C1(C2=NC=CC=C2)=CC=CC=N1,NC(C=C1)=CC=C1C2=NC3=C4C(N=CC=C4)=C5C(C=CC=N5)=C3N2,2,10.1016/j.ejmech.2009.10.043,,BEL.7402,,48,95.33
C1(C2=NC=CC=C2)=CC=CC=N1,C1(C2=NC=CC=C2)=CC=CC=N1,NC(C=C1)=CC=C1C2=NC3=C4C(N=CC=C4)=C5C(C=CC=N5)=C3N2,2,10.1016/j.ejmech.2009.10.043,,C-6,,48,22.77
C1(C2=NC=CC=C2)=CC=CC=N1,C1(C2=NC=CC=C2)=CC=CC=N1,NC(C=C1)=CC=C1C2=NC3=C4C(N=CC=C4)=C5C(C=CC=N5)=C3N2,2,10.1016/j.ejmech.2009.10.043,,HepG2,,48,102.01
C1(C2=NC=CC=C2)=CC=CC=N1,C1(C2=NC=CC=C2)=CC=CC=N1,NC(C=C1)=CC=C1C2=NC3=C4C(N=CC=C4)=C5C(C=CC=N5)=C3N2,2,10.1016/j.ejmech.2009.10.043,,MCF.7,,48,23.00
C1(C2=NC=CC=C2)=CC=CC=N1,C1(C2=NC=CC=C2)=CC=CC=N1,OC(C(Br)=C1)=C(Br)C=C1C2=NC3=C4C(N=CC=C4)=C5C(C=CC=N5)=C3N2,2,10.1016/j.ejmech.2010.03.042,,BEL.7402,,24,56.10
C1(C2=NC=CC=C2)=CC=CC=N1,C1(C2=NC=CC=C2)=CC=CC=N1,OC(C(Br)=C1)=C(Br)C=C1C2=NC3=C4C(N=CC=C4)=C5C(C=CC=N5)=C3N2,2,10.1016/j.ejmech.2010.03.042,,BEL.7402,,48,41.29
C1(C2=NC=CC=C2)=CC=CC=N1,C1(C2=NC=CC=C2)=CC=CC=N1,OC(C(Br)=C1)=C(Br)C=C1C2=NC3=C4C(N=CC=C4)=C5C(C=CC=N5)=C3N2,2,10.1016/j.ejmech.2010.03.042,,C-6,,48,>100
C1(C2=NC=CC=C2)=CC=CC=N1,C1(C2=NC=CC=C2)=CC=CC=N1,OC(C(Br)=C1)=C(Br)C=C1C2=NC3=C4C(N=CC=C4)=C5C(C=CC=N5)=C3N2,2,10.1016/j.ejmech.2010.03.042,,HepG2,,48,>100
C1(C2=NC=CC=C2)=CC=CC=N1,C1(C2=NC=CC=C2)=CC=CC=N1,OC(C(Br)=C1)=C(Br)C=C1C2=NC3=C4C(N=CC=C4)=C5C(C=CC=N5)=C3N2,2,10.1016/j.ejmech.2010.03.042,,MCF.7,,48,>100
C12=CC=C3C(N=CC=C3)=C1N=CC=C2,C12=CC=C3C(N=CC=C3)=C1N=CC=C2,OC(C(Br)=C1)=C(Br)C=C1C2=NC3=C4C(N=CC=C4)=C5C(C=CC=N5)=C3N2,2,10.1016/j.ejmech.2010.03.042,,BEL.7402,,24,33.18
C12=CC=C3C(N=CC=C3)=C1N=CC=C2,C12=CC=C3C(N=CC=C3)=C1N=CC=C2,OC(C(Br)=C1)=C(Br)C=C1C2=NC3=C4C(N=CC=C4)=C5C(C=CC=N5)=C3N2,2,10.1016/j.ejmech.2010.03.042,,BEL.7402,,48,21.62
C12=CC=C3C(N=CC=C3)=C1N=CC=C2,C12=CC=C3C(N=CC=C3)=C1N=CC=C2,OC(C(Br)=C1)=C(Br)C=C1C2=NC3=C4C(N=CC=C4)=C5C(C=CC=N5)=C3N2,2,10.1016/j.ejmech.2010.03.042,,C-6,,48,30.75
C12=CC=C3C(N=CC=C3)=C1N=CC=C2,C12=CC=C3C(N=CC=C3)=C1N=CC=C2,OC(C(Br)=C1)=C(Br)C=C1C2=NC3=C4C(N=CC=C4)=C5C(C=CC=N5)=C3N2,2,10.1016/j.ejmech.2010.03.042,,HepG2,,48,28.35
C12=CC=C3C(N=CC=C3)=C1N=CC=C2,C12=CC=C3C(N=CC=C3)=C1N=CC=C2,OC(C(Br)=C1)=C(Br)C=C1C2=NC3=C4C(N=CC=C4)=C5C(C=CC=N5)=C3N2,2,10.1016/j.ejmech.2010.03.042,,MCF.7,,48,21.91
CC1=CC=NC(C2=NC=CC(C)=C2)=C1,CC1=CC=NC(C2=NC=CC(C)=C2)=C1,C1(C2=NC=CC=C2C3=C4N=C5C(C=C(N=C6C(C7=C(C6=CC=C8)C8=CC=C7)=N9)C9=C5)=N3)=C4C=CC=N1,2,10.1016/j.ejmech.2013.03.015,,BEL.7402,,48,12.50
CC1=CC=NC(C2=NC=CC(C)=C2)=C1,CC1=CC=NC(C2=NC=CC(C)=C2)=C1,C1(C2=NC=CC=C2C3=C4N=C5C(C=C(N=C6C(C7=C(C6=CC=C8)C8=CC=C7)=N9)C9=C5)=N3)=C4C=CC=N1,2,10.1016/j.ejmech.2013.03.015,,HeLa,,48,10.40
CC1=CC=NC(C2=NC=CC(C)=C2)=C1,CC1=CC=NC(C2=NC=CC(C)=C2)=C1,C1(C2=NC=CC=C2C3=C4N=C5C(C=C(N=C6C(C7=C(C6=CC=C8)C8=CC=C7)=N9)C9=C5)=N3)=C4C=CC=N1,2,10.1016/j.ejmech.2013.03.015,,MG63,,48,20.40
CC1=CC=NC(C2=NC=CC(C)=C2)=C1,CC1=CC=NC(C2=NC=CC(C)=C2)=C1,C1(C2=NC=CC=C2C3=C4N=C5C(C=C(N=C6C(C7=C(C6=CC=C8)C8=CC=C7)=N9)C9=C5)=N3)=C4C=CC=N1,2,10.1016/j.ejmech.2013.03.015,,SKBR3,,48,18.60
C1(C2=NC=CC=C2)=CC=CC=N1,C1(C2=NC=CC=C2)=CC=CC=N1,C1(C2=NC=CC=C2C3=C4N=C5C(C=C(N=C6C(C7=C(C6=CC=C8)C8=CC=C7)=N9)C9=C5)=N3)=C4C=CC=N1,2,10.1016/j.ejmech.2013.03.015,,BEL.7402,,48,12.80
C1(C2=NC=CC=C2)=CC=CC=N1,C1(C2=NC=CC=C2)=CC=CC=N1,C1(C2=NC=CC=C2C3=C4N=C5C(C=C(N=C6C(C7=C(C6=CC=C8)C8=CC=C7)=N9)C9=C5)=N3)=C4C=CC=N1,2,10.1016/j.ejmech.2013.03.015,,HeLa,,48,14.60
C1(C2=NC=CC=C2)=CC=CC=N1,C1(C2=NC=CC=C2)=CC=CC=N1,C1(C2=NC=CC=C2C3=C4N=C5C(C=C(N=C6C(C7=C(C6=CC=C8)C8=CC=C7)=N9)C9=C5)=N3)=C4C=CC=N1,2,10.1016/j.ejmech.2013.03.015,,MG63,,48,16.100
C1(C2=NC=CC=C2)=CC=CC=N1,C1(C2=NC=CC=C2)=CC=CC=N1,C1(C2=NC=CC=C2C3=C4N=C5C(C=C(N=C6C(C7=C(C6=CC=C8)C8=CC=C7)=N9)C9=C5)=N3)=C4C=CC=N1,2,10.1016/j.ejmech.2013.03.015,,SKBR3,,48,12.60
C1(C2=NC=CC=C2)=CC=CC=N1,C1(C2=NC=CC=C2)=CC=CC=N1,O=[N+](C(C=C1)=CC([N+]([O-])=O)=C1C2=NC3=C4C(N=CC=C4)=C5C(C=CC=N5)=C3N2)[O-],2,10.1016/j.ejmech.2011.04.049,,BEL.7402,nucleus,48,45.75
C1(C2=NC=CC=C2)=CC=CC=N1,C1(C2=NC=CC=C2)=CC=CC=N1,O=[N+](C(C=C1)=CC([N+]([O-])=O)=C1C2=NC3=C4C(N=CC=C4)=C5C(C=CC=N5)=C3N2)[O-],2,10.1016/j.ejmech.2011.04.049,,HepG2,nucleus,48,97.82
C1(C2=NC=CC=C2)=CC=CC=N1,C1(C2=NC=CC=C2)=CC=CC=N1,O=[N+](C(C=C1)=CC([N+]([O-])=O)=C1C2=NC3=C4C(N=CC=C4)=C5C(C=CC=N5)=C3N2)[O-],2,10.1016/j.ejmech.2011.04.049,,MCF.7,nucleus,48,68.80
C1(C2=NC=CC=C2)=CC=CC=N1,C1(C2=NC=CC=C2)=CC=CC=N1,NC(C=C1)=CC(N)=C1C2=NC3=C4C(N=CC=C4)=C5C(C=CC=N5)=C3N2,2,10.1016/j.ejmech.2011.04.049,,BEL.7402,nucleus,48,105.48
C1(C2=NC=CC=C2)=CC=CC=N1,C1(C2=NC=CC=C2)=CC=CC=N1,NC(C=C1)=CC(N)=C1C2=NC3=C4C(N=CC=C4)=C5C(C=CC=N5)=C3N2,2,10.1016/j.ejmech.2011.04.049,,HepG2,nucleus,48,52.87
C1(C2=NC=CC=C2)=CC=CC=N1,C1(C2=NC=CC=C2)=CC=CC=N1,NC(C=C1)=CC(N)=C1C2=NC3=C4C(N=CC=C4)=C5C(C=CC=N5)=C3N2,2,10.1016/j.ejmech.2011.04.049,,MCF.7,nucleus,48,77.98
C1(C2=NC=CC=C2)=CC=CC=N1,C1(C2=NC=CC=C2)=CC=CC=N1,NC1=CC2=NC3=C(N=C2C=C1)C4=CC=CN=C4C5=C3C=CC=N5,2,10.1007/s00775-013-1032-2,,A549,nucleus,48,85.3
C1(C2=NC=CC=C2)=CC=CC=N1,C1(C2=NC=CC=C2)=CC=CC=N1,NC1=CC2=NC3=C(N=C2C=C1)C4=CC=CN=C4C5=C3C=CC=N5,2,10.1007/s00775-013-1032-2,,BEL.7402,nucleus,48,13.80
C1(C2=NC=CC=C2)=CC=CC=N1,C1(C2=NC=CC=C2)=CC=CC=N1,NC1=CC2=NC3=C(N=C2C=C1)C4=CC=CN=C4C5=C3C=CC=N5,2,10.1007/s00775-013-1032-2,,MG63,nucleus,48,29.40
C1(C2=NC=CC=C2)=CC=CC=N1,C1(C2=NC=CC=C2)=CC=CC=N1,NC1=CC2=NC3=C(N=C2C=C1)C4=CC=CN=C4C5=C3C=CC=N5,2,10.1007/s00775-013-1032-2,,SKBR3,nucleus,48,23.30
CC1=CC=NC(C2=NC=CC(C)=C2)=C1,CC1=CC=NC(C2=NC=CC(C)=C2)=C1,NC1=CC2=NC3=C(N=C2C=C1)C4=CC=CN=C4C5=C3C=CC=N5,2,10.1007/s00775-013-1032-2,,A549,nucleus,48,22.0
CC1=CC=NC(C2=NC=CC(C)=C2)=C1,CC1=CC=NC(C2=NC=CC(C)=C2)=C1,NC1=CC2=NC3=C(N=C2C=C1)C4=CC=CN=C4C5=C3C=CC=N5,2,10.1007/s00775-013-1032-2,,BEL.7402,nucleus,48,97.4
CC1=CC=NC(C2=NC=CC(C)=C2)=C1,CC1=CC=NC(C2=NC=CC(C)=C2)=C1,NC1=CC2=NC3=C(N=C2C=C1)C4=CC=CN=C4C5=C3C=CC=N5,2,10.1007/s00775-013-1032-2,,MG63,nucleus,48,32.8
CC1=CC=NC(C2=NC=CC(C)=C2)=C1,CC1=CC=NC(C2=NC=CC(C)=C2)=C1,NC1=CC2=NC3=C(N=C2C=C1)C4=CC=CN=C4C5=C3C=CC=N5,2,10.1007/s00775-013-1032-2,,SKBR3,nucleus,48,41.6
CC1=NC2=C(N=C(C)C=C3)C3=CC=C2C=C1,CC1=NC2=C(N=C(C)C=C3)C3=CC=C2C=C1,NC1=CC2=NC3=C(N=C2C=C1)C4=CC=CN=C4C5=C3C=CC=N5,2,10.1007/s00775-013-1032-2,,A549,nucleus,48,2.40
CC1=NC2=C(N=C(C)C=C3)C3=CC=C2C=C1,CC1=NC2=C(N=C(C)C=C3)C3=CC=C2C=C1,NC1=CC2=NC3=C(N=C2C=C1)C4=CC=CN=C4C5=C3C=CC=N5,2,10.1007/s00775-013-1032-2,,BEL.7402,nucleus,48,17.100
CC1=NC2=C(N=C(C)C=C3)C3=CC=C2C=C1,CC1=NC2=C(N=C(C)C=C3)C3=CC=C2C=C1,NC1=CC2=NC3=C(N=C2C=C1)C4=CC=CN=C4C5=C3C=CC=N5,2,10.1007/s00775-013-1032-2,,MG63,nucleus,48,5.40
CC1=NC2=C(N=C(C)C=C3)C3=CC=C2C=C1,CC1=NC2=C(N=C(C)C=C3)C3=CC=C2C=C1,NC1=CC2=NC3=C(N=C2C=C1)C4=CC=CN=C4C5=C3C=CC=N5,2,10.1007/s00775-013-1032-2,,SKBR3,nucleus,48,2.200
C1(C2=NC=CC=C2)=CC=CC=N1,C1(C2=NC=CC=C2)=CC=CC=N1,O=CC(C1=C2C=CC=C1)=C3C(C=CC=C3)=C2C4=NC5=C6C(N=CC=C6)=C7C(C=CC=N7)=C5N4,2,10.1371/journal.pone.0096082,,BEL.7402,,48,9.80
C1(C2=NC=CC=C2)=CC=CC=N1,C1(C2=NC=CC=C2)=CC=CC=N1,O=CC(C1=C2C=CC=C1)=C3C(C=CC=C3)=C2C4=NC5=C6C(N=CC=C6)=C7C(C=CC=N7)=C5N4,2,10.1371/journal.pone.0096082,,A549,,48,20.20
C1(C2=NC=CC=C2)=CC=CC=N1,C1(C2=NC=CC=C2)=CC=CC=N1,O=CC(C1=C2C=CC=C1)=C3C(C=CC=C3)=C2C4=NC5=C6C(N=CC=C6)=C7C(C=CC=N7)=C5N4,2,10.1371/journal.pone.0096082,,MG63,,48,20.50
C1(C2=NC=CC=C2)=CC=CC=N1,C1(C2=NC=CC=C2)=CC=CC=N1,O=CC(C1=C2C=CC=C1)=C3C(C=CC=C3)=C2C4=NC5=C6C(N=CC=C6)=C7C(C=CC=N7)=C5N4,2,10.1371/journal.pone.0096082,,SKBR3,,48,9.40
C12=CC=C3C(N=CC=C3)=C1N=CC=C2,C12=CC=C3C(N=CC=C3)=C1N=CC=C2,O=CC(C1=C2C=CC=C1)=C3C(C=CC=C3)=C2C4=NC5=C6C(N=CC=C6)=C7C(C=CC=N7)=C5N4,2,10.1371/journal.pone.0096082,,BEL.7402,,48,11.200
C12=CC=C3C(N=CC=C3)=C1N=CC=C2,C12=CC=C3C(N=CC=C3)=C1N=CC=C2,O=CC(C1=C2C=CC=C1)=C3C(C=CC=C3)=C2C4=NC5=C6C(N=CC=C6)=C7C(C=CC=N7)=C5N4,2,10.1371/journal.pone.0096082,,A549,,48,12.60
C12=CC=C3C(N=CC=C3)=C1N=CC=C2,C12=CC=C3C(N=CC=C3)=C1N=CC=C2,O=CC(C1=C2C=CC=C1)=C3C(C=CC=C3)=C2C4=NC5=C6C(N=CC=C6)=C7C(C=CC=N7)=C5N4,2,10.1371/journal.pone.0096082,,MG63,,48,17.90
C12=CC=C3C(N=CC=C3)=C1N=CC=C2,C12=CC=C3C(N=CC=C3)=C1N=CC=C2,O=CC(C1=C2C=CC=C1)=C3C(C=CC=C3)=C2C4=NC5=C6C(N=CC=C6)=C7C(C=CC=N7)=C5N4,2,10.1371/journal.pone.0096082,,SKBR3,,48,4.100
C12=CC=C3C(N=CC=C3)=C1N=CC=C2,C12=CC=C3C(N=CC=C3)=C1N=CC=C2,NC(C=CC=C1)=C1C2=NC3=C4C(N=CC=C4)=C5C(C=CC=N5)=C3N2,2,10.1016/j.jorganchem.2011.04.020,,BEL.7402,nucleus,48,43.07
C12=CC=C3C(N=CC=C3)=C1N=CC=C2,C12=CC=C3C(N=CC=C3)=C1N=CC=C2,NC(C=CC=C1)=C1C2=NC3=C4C(N=CC=C4)=C5C(C=CC=N5)=C3N2,2,10.1016/j.jorganchem.2011.04.020,,HepG2,nucleus,48,35.17
C12=CC=C3C(N=CC=C3)=C1N=CC=C2,C12=CC=C3C(N=CC=C3)=C1N=CC=C2,NC(C=CC=C1)=C1C2=NC3=C4C(N=CC=C4)=C5C(C=CC=N5)=C3N2,2,10.1016/j.jorganchem.2011.04.020,,MCF.7,nucleus,48,44.35
C12=CC=C3C(N=CC=C3)=C1N=CC=C2,C12=CC=C3C(N=CC=C3)=C1N=CC=C2,NC1=CC=C(O)C(C2=NC3=C4C(N=CC=C4)=C5C(C=CC=N5)=C3N2)=C1,2,10.1016/j.jorganchem.2011.04.020,,BEL.7402,nucleus,48,179.82
C12=CC=C3C(N=CC=C3)=C1N=CC=C2,C12=CC=C3C(N=CC=C3)=C1N=CC=C2,NC1=CC=C(O)C(C2=NC3=C4C(N=CC=C4)=C5C(C=CC=N5)=C3N2)=C1,2,10.1016/j.jorganchem.2011.04.020,,HepG2,nucleus,48,146.25
C12=CC=C3C(N=CC=C3)=C1N=CC=C2,C12=CC=C3C(N=CC=C3)=C1N=CC=C2,NC1=CC=C(O)C(C2=NC3=C4C(N=CC=C4)=C5C(C=CC=N5)=C3N2)=C1,2,10.1016/j.jorganchem.2011.04.020,,MCF.7,nucleus,48,235.14
C1(C2=NC=CC=C2)=CC=CC=N1,C1(C2=NC=CC=C2)=CC=CC=N1,NC(C=CC=C1)=C1C2=NC3=C4C(N=CC=C4)=C5C(C=CC=N5)=C3N2,2,10.1016/j.ica.2012.01.003,,BEL.7402,nucleus,48,492.0
C1(C2=NC=CC=C2)=CC=CC=N1,C1(C2=NC=CC=C2)=CC=CC=N1,NC(C=CC=C1)=C1C2=NC3=C4C(N=CC=C4)=C5C(C=CC=N5)=C3N2,2,10.1016/j.ica.2012.01.003,,HepG2,nucleus,48,313.0
C1(C2=NC=CC=C2)=CC=CC=N1,C1(C2=NC=CC=C2)=CC=CC=N1,NC(C=CC=C1)=C1C2=NC3=C4C(N=CC=C4)=C5C(C=CC=N5)=C3N2,2,10.1016/j.ica.2012.01.003,,MCF.7,nucleus,48,215.0
C1(C2=NC=CC=C2)=CC=CC=N1,C1(C2=NC=CC=C2)=CC=CC=N1,NC1=CC=C(O)C(C2=NC3=C4C(N=CC=C4)=C5C(C=CC=N5)=C3N2)=C1,2,10.1016/j.ica.2012.01.003,,BEL.7402,nucleus,48,197.0
C1(C2=NC=CC=C2)=CC=CC=N1,C1(C2=NC=CC=C2)=CC=CC=N1,NC1=CC=C(O)C(C2=NC3=C4C(N=CC=C4)=C5C(C=CC=N5)=C3N2)=C1,2,10.1016/j.ica.2012.01.003,,HepG2,nucleus,48,97.0
